source_id,model,task,original_score,reasoning_score,category,fact_scores,primitive,application_eligible,manual_application_failure,question
medmcqa-36dd849c-4867-4ca6-8f5e-c8419e4634bb,rl,case,2,1,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,,"Medical question:
A boy has had fever, headache, and vomiting for three days and disorientation for one day. He has neck rigidity, develops a generalized tonic-clonic seizure, and becomes unconscious. Contrast-enhanced CT is normal. CSF contains 300 cells/mm³ with 50–70% polymorphs, protein 70 mg/dL, and glucose 50 mg/dL with simultaneous blood glucose of 95 mg/dL. What is the most likely diagnosis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-cc20caec-1219-4388-900c-9ff80cf897e9,reference,case,1,1,some_facts_consistently_wrong,"[[0, 0], [1, 1]]",False,False,,"Medical question:
A patient undergoes thyroidectomy for hyperthyroidism and develops thyroid storm two days later. What is the most likely underlying cause of this postoperative complication?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-cc20caec-1219-4388-900c-9ff80cf897e9,rl,case,1,1,some_facts_consistently_wrong,"[[0, 0], [1, 1]]",False,False,,"Medical question:
A patient undergoes thyroidectomy for hyperthyroidism and develops thyroid storm two days later. What is the most likely underlying cause of this postoperative complication?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-381d9484-1737-4831-8a98-34664b1c5ab2,reference,case,0,1,some_facts_consistently_wrong,"[[0, 0], [1, 0]]",False,True,,"Medical question:
After vaginal hysterectomy for cervical carcinoma, a woman has normal voluntary voiding but continuous urinary leakage. Methylene blue is instilled into the bladder, and oral phenazopyridine is administered. Only the uppermost vaginal pad becomes yellow, while the middle and lower pads remain unstained. What type of urinary fistula is most likely?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-381d9484-1737-4831-8a98-34664b1c5ab2,rl,case,0,1,some_facts_consistently_wrong,"[[0, 0], [1, 0]]",False,True,,"Medical question:
After vaginal hysterectomy for cervical carcinoma, a woman has normal voluntary voiding but continuous urinary leakage. Methylene blue is instilled into the bladder, and oral phenazopyridine is administered. Only the uppermost vaginal pad becomes yellow, while the middle and lower pads remain unstained. What type of urinary fistula is most likely?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-6b4abfdd-bcd7-4f10-aa75-124aadf5fcd0,reference,case,2,2,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,,"Medical question:
A patient requires 180 mg of ceftriaxone from a solution containing 500 mg in 5 mL. A 2-mL syringe has 10 divisions per milliliter. To how many syringe divisions should it be filled?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-6b4abfdd-bcd7-4f10-aa75-124aadf5fcd0,rl,case,2,2,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,,"Medical question:
A patient requires 180 mg of ceftriaxone from a solution containing 500 mg in 5 mL. A 2-mL syringe has 10 divisions per milliliter. To how many syringe divisions should it be filled?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-0c970c10-c97d-4025-b24d-e70245231e41,reference,case,0,0,all_probed_facts_wrong,"[[0, 0]]",False,False,,"Medical question:
A patient has joint pain and fever for one week, followed by a rash and hyperpigmentation over the nose after taking NSAIDs. What is the most likely diagnosis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-0c970c10-c97d-4025-b24d-e70245231e41,rl,case,0,0,all_probed_facts_wrong,"[[0, 0]]",False,False,,"Medical question:
A patient has joint pain and fever for one week, followed by a rash and hyperpigmentation over the nose after taking NSAIDs. What is the most likely diagnosis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-84ecb174-49df-4354-9212-518584a1828b,reference,case,0,0,partial_or_wording_sensitive,"[[0, 1]]",False,False,,"Medical question:
A child has microcephaly, hepatomegaly, and periventricular calcifications suggestive of congenital cytomegalovirus infection. From which body site should a specimen be obtained for PCR confirmation?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-84ecb174-49df-4354-9212-518584a1828b,rl,case,0,0,all_probed_facts_wrong,"[[0, 0]]",False,False,,"Medical question:
A child has microcephaly, hepatomegaly, and periventricular calcifications suggestive of congenital cytomegalovirus infection. From which body site should a specimen be obtained for PCR confirmation?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-62b9add2-a5e9-451f-92c2-2eee629ee143,reference,case,1,0,partial_or_wording_sensitive,"[[1, 0], [0, 2]]",False,True,,"Medical question:
A 4-year-old child fractured a primary central incisor one month ago. Examination now shows pulp necrosis without other pathological findings. What is the treatment of choice?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-62b9add2-a5e9-451f-92c2-2eee629ee143,rl,case,1,0,partial_or_wording_sensitive,"[[1, 0], [0, 2]]",False,True,,"Medical question:
A 4-year-old child fractured a primary central incisor one month ago. Examination now shows pulp necrosis without other pathological findings. What is the treatment of choice?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-cf3f103b-e4d8-4f34-86aa-b69f3b31fe55,reference,case,0,0,all_probed_facts_wrong,"[[0, 0], [0, 0]]",False,False,,"Medical question:
A patient has markedly elevated LDL cholesterol despite a normal number of LDL receptors. What molecular defect is the most probable cause?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-cf3f103b-e4d8-4f34-86aa-b69f3b31fe55,rl,case,0,0,partial_or_wording_sensitive,"[[2, 0], [0, 2]]",False,False,,"Medical question:
A patient has markedly elevated LDL cholesterol despite a normal number of LDL receptors. What molecular defect is the most probable cause?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-ff15f943-5815-44a6-a8cf-5513f692fde6,reference,case,0,0,some_facts_consistently_wrong,"[[0, 0], [2, 2]]",False,True,,"Medical question:
A gravida 3 patient with a previous second-trimester abortion presents at 22 weeks of gestation with abdominal pain. Ultrasonography shows funneling of the internal cervical os. What is the ideal management?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-ff15f943-5815-44a6-a8cf-5513f692fde6,rl,case,2,2,some_facts_consistently_wrong,"[[0, 0], [2, 2]]",False,True,,"Medical question:
A gravida 3 patient with a previous second-trimester abortion presents at 22 weeks of gestation with abdominal pain. Ultrasonography shows funneling of the internal cervical os. What is the ideal management?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-b3eb29e7-c094-4225-8379-8e4341a621a6,reference,case,0,0,some_facts_consistently_wrong,"[[0, 0], [2, 0]]",False,False,,"Medical question:
A patient presents with fever, headache, and neck stiffness. CSF analysis shows glucose 55 mg/dL, protein 0.50 g/L, opening pressure 35 cm H₂O, and 25 white blood cells/mm³ with lymphocytic predominance. What is the most likely infectious cause of the meningitis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-b3eb29e7-c094-4225-8379-8e4341a621a6,rl,case,0,0,some_facts_consistently_wrong,"[[0, 0], [2, 0]]",False,False,,"Medical question:
A patient presents with fever, headache, and neck stiffness. CSF analysis shows glucose 55 mg/dL, protein 0.50 g/L, opening pressure 35 cm H₂O, and 25 white blood cells/mm³ with lymphocytic predominance. What is the most likely infectious cause of the meningitis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-97d223c0-93ff-48c6-8cd4-3492c596b22b,reference,case,2,2,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,,"Medical question:
A patient inhales a tidal volume of 500 mL. Intrapleural pressure changes from −4 cm H₂O before inspiration to −9 cm H₂O after inspiration. What is the pulmonary compliance?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-97d223c0-93ff-48c6-8cd4-3492c596b22b,rl,case,2,1,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,True,,"Medical question:
A patient inhales a tidal volume of 500 mL. Intrapleural pressure changes from −4 cm H₂O before inspiration to −9 cm H₂O after inspiration. What is the pulmonary compliance?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-78b95ab4-b15f-4942-b618-8b36e946a5d0,reference,case,2,2,partial_or_wording_sensitive,"[[0, 2]]",False,False,,"Medical question:
A 55-year-old man with a history of lumbar intervertebral disc prolapse presents with severe back pain for 10 days and urinary incontinence. He has no fever or weight loss. What is the most likely diagnosis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-78b95ab4-b15f-4942-b618-8b36e946a5d0,rl,case,2,2,partial_or_wording_sensitive,"[[0, 2]]",False,False,,"Medical question:
A 55-year-old man with a history of lumbar intervertebral disc prolapse presents with severe back pain for 10 days and urinary incontinence. He has no fever or weight loss. What is the most likely diagnosis?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-d3610034-9a33-48ef-ac6e-5fb36e22f076,reference,case,0,0,partial_or_wording_sensitive,"[[2, 0]]",False,True,,"Medical question:
After delivery, an infant of a diabetic mother has a blood glucose concentration of 60 mg/dL. What additional serum investigation should be performed because of a common metabolic complication in these infants?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-d3610034-9a33-48ef-ac6e-5fb36e22f076,rl,case,0,0,partial_or_wording_sensitive,"[[2, 0]]",False,True,,"Medical question:
After delivery, an infant of a diabetic mother has a blood glucose concentration of 60 mg/dL. What additional serum investigation should be performed because of a common metabolic complication in these infants?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
medmcqa-9700977a-4009-4233-8fab-fe55e727be6b,reference,case,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical question:
A 22-year-old man with fever, sore throat, and cervical lymphadenopathy is evaluated for infectious mononucleosis using the Paul–Bunnell test. What is the immunological basis of this test?

Explain the clinical basis using the supplied information. Give the supported conclusion in natural language."
